,ACTION,TAXONOMY,PRICE_FORMING_CONTINUATION_DATA,CLEARED,INDICATION_OF_COLLATERALIZATION,PRICE_NOTATION,ROUNDED_NOTIONAL_AMOUNT_1,z_PRICE_NOTATION,PRICE_NOTATION_BIN,z_ROUNDED_NOTIONAL_AMOUNT_1,ROUNDED_NOTIONAL_AMOUNT_1_BIN
1656,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.612425,110000000.0,0.22337020557827056,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
1724,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6194500000000001,110000000.0,0.22305409144682062,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
1725,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6194500000000001,110000000.0,0.22305409144682062,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
1726,NEW,Credit:Index:CDX:CDXHY,Partialtermination,U,UC,0.05,200000000.0,0.24867846043673422,"(-0.0721, 0.721]",2.4945049095748177,"(198000000.5, 200200000.45]"
1870,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.7008249999999999,110000000.0,0.21939234234408256,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
1871,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.7008249999999999,110000000.0,0.21939234234408256,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
1872,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.699375,110000000.0,0.21945759010075191,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
1877,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.699375,110000000.0,0.21945759010075191,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
1902,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.01,110000000.0,0.2504783985517514,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
1905,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.01,110000000.0,0.2504783985517514,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
1913,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.7077500000000001,110000000.0,0.2190807280579202,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
1914,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.7077500000000001,110000000.0,0.2190807280579202,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
1915,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.7175,110000000.0,0.21864199314238475,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
1916,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.7175,110000000.0,0.21864199314238475,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
1930,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.01,110000000.0,0.2504783985517514,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
1964,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6245,110000000.0,0.22282684925979973,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
1965,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6245,110000000.0,0.22282684925979973,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
2012,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.715,110000000.0,0.21875448927457333,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
2013,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.715,110000000.0,0.21875448927457333,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
2050,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.7,200000000.0,0.21942946606770478,"(-0.0721, 0.721]",2.4945049095748177,"(198000000.5, 200200000.45]"
2114,CANCEL,Credit:Index:CDX:CDXIG,Novation,C,PC,0.629875,71000000.0,0.22258498257559428,"(-0.0721, 0.721]",0.19736922514342894,"(70400003.4, 72600003.35]"
2116,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.6158,110000000.0,0.22321833579981595,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
2125,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.67,200000000.0,0.22077941965396766,"(-0.0721, 0.721]",2.4945049095748177,"(198000000.5, 200200000.45]"
2126,CANCEL,Credit:Index:CDX:CDXIG,Novation,C,PC,0.629875,58000000.0,0.22258498257559428,"(-0.0721, 0.721]",0.03412506863647847,"(57200003.7, 59400003.65]"
2251,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,FC,0.5325,100000000.0,0.2269667069243393,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
2287,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,1.1625,130000000.0,0.19861768161281848,"(0.721, 1.442]",1.2479971738368547,"(129800002.05, 132000002.0]"
2288,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,1.1625,130000000.0,0.19861768161281848,"(0.721, 1.442]",1.2479971738368547,"(129800002.05, 132000002.0]"
2289,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,1.1175,130000000.0,0.2006426119922128,"(0.721, 1.442]",1.2479971738368547,"(129800002.05, 132000002.0]"
2299,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,1.1175,130000000.0,0.2006426119922128,"(0.721, 1.442]",1.2479971738368547,"(129800002.05, 132000002.0]"
2308,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.70625,50000000.0,0.21914822573723336,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
2309,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,1.15555,130000000.0,0.1989304208603027,"(0.721, 1.442]",1.2479971738368547,"(129800002.05, 132000002.0]"
2310,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,1.11125,130000000.0,0.20092385232268423,"(0.721, 1.442]",1.2479971738368547,"(129800002.05, 132000002.0]"
2326,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.6209375,55000000.0,0.22298715624816845,"(-0.0721, 0.721]",0.08754682873953402,"(52800003.8, 55000003.75]"
2372,NEW,Credit:Index:CDX:CDXHY,Trade,C,UC,1.0725200000000001,10000000.0,0.20266664240254964,"(0.721, 1.442]",0.8888732302853674,"(8800004.8, 11000004.75]"
2373,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.70623,100000000.0,0.21914912570629086,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
2374,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.7038300000000001,25000000.0,0.2192571219931919,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
2375,NEW,Credit:Index:CDX:CDXHY,Trade,C,UC,1.0776,2000000.0,0.20243805026194242,"(0.721, 1.442]",1.031331257226849,"(-219994.995, 2200004.95]"
2380,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.61,32000000.0,0.22347932682649346,"(-0.0721, 0.721]",0.49711365619629333,"(30800004.3, 33000004.25]"
2399,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,1.114375,130000000.0,0.20078323215744853,"(0.721, 1.442]",1.2479971738368547,"(129800002.05, 132000002.0]"
2405,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,1.1025,21000000.0,0.20131758878534425,"(0.721, 1.442]",0.6929934432408303,"(19800004.55, 22000004.5]"
2406,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,1.14,21000000.0,0.19963014680251565,"(0.721, 1.442]",0.6929934432408303,"(19800004.55, 22000004.5]"
2417,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.69875,110000000.0,0.21948571413379905,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
2418,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.613125,110000000.0,0.22333870666125774,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
2434,NEW,Credit:Index:CDX:CDXHY,Partialtermination,U,FC,1.0875,75000000.0,0.20199256557847567,"(0.721, 1.442]",0.2685982386141697,"(74800003.3, 77000003.25]"
2516,NEW,Credit:Index:CDX:CDXIG,Novation,U,FC,0.6375,110000000.0,0.22224186937241913,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
2721,NEW,Credit:Index:CDX:CDXHY,Partialtermination,U,FC,1.0875,110000000.0,0.20199256557847567,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
3040,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.67673,110000000.0,0.22047658006611603,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
3041,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.59548,110000000.0,0.2241327043622447,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
3167,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.68125,50000000.0,0.22027318705911908,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
3238,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,1.0,5000000.0,0.2059299302050758,"(0.721, 1.442]",0.9779094971237934,"(4400004.9, 6600004.85]"
3239,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.7,64000000.0,0.21942946606770478,"(-0.0721, 0.721]",0.07271845156963265,"(63800003.55, 66000003.5]"
3241,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.65,190000000.0,0.22167938871147624,"(-0.0721, 0.721]",2.316432375897966,"(189200000.7, 191400000.65]"
3242,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.65,130000000.0,0.22167938871147624,"(-0.0721, 0.721]",1.2479971738368547,"(129800002.05, 132000002.0]"
3336,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,1.0,10000000.0,0.2059299302050758,"(0.721, 1.442]",0.8888732302853674,"(8800004.8, 11000004.75]"
3337,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,1.0,5000000.0,0.2059299302050758,"(0.721, 1.442]",0.9779094971237934,"(4400004.9, 6600004.85]"
3338,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,1.0,35000000.0,0.2059299302050758,"(0.721, 1.442]",0.4436918960932377,"(33000004.25, 35200004.2]"
3339,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,1.0,200000000.0,0.2059299302050758,"(0.721, 1.442]",2.4945049095748177,"(198000000.5, 200200000.45]"
3340,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,1.0,110000000.0,0.2059299302050758,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
3341,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,1.0,110000000.0,0.2059299302050758,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
3342,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,1.0,24000000.0,0.2059299302050758,"(0.721, 1.442]",0.6395716831377748,"(22000004.5, 24200004.45]"
3343,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,1.0,110000000.0,0.2059299302050758,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
3344,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,1.0,60000000.0,0.2059299302050758,"(0.721, 1.442]",0.0014894380988919058,"(59400003.65, 61600003.6]"
3345,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,1.0,41000000.0,0.2059299302050758,"(0.721, 1.442]",0.3368483758871266,"(39600004.1, 41800004.05]"
3346,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,1.0,110000000.0,0.2059299302050758,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
3347,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,1.0,130000000.0,0.2059299302050758,"(0.721, 1.442]",1.2479971738368547,"(129800002.05, 132000002.0]"
3348,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.4,75000000.0,0.23292900193033372,"(-0.0721, 0.721]",0.2685982386141697,"(74800003.3, 77000003.25]"
3349,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,1.0,130000000.0,0.2059299302050758,"(0.721, 1.442]",1.2479971738368547,"(129800002.05, 132000002.0]"
3350,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.4,110000000.0,0.23292900193033372,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
3445,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.685,25000000.0,0.2201044428608362,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
3446,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.6825,50000000.0,0.2202169389930248,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
3454,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.6825,50000000.0,0.2202169389930248,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
3472,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.69,100000000.0,0.2198794505964591,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
3528,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,3.36,6000000.0,0.09973358141906127,"(2.885, 3.606]",0.9601022437561082,"(4400004.9, 6600004.85]"
3569,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,0.6501,50000000.0,0.22167488886618872,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
3605,NEW,Credit:Index:CDX:CDXHY,Trade,U,UC,0.05,15000000.0,0.24867846043673422,"(-0.0721, 0.721]",0.7998369634469414,"(13200004.7, 15400004.65]"
3609,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.67375,100000000.0,0.2206106754556848,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
3617,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,PC,0.68125,30000000.0,0.22027318705911908,"(-0.0721, 0.721]",0.5327281629316637,"(28600004.35, 30800004.3]"
3677,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6307,10000000.0,0.22254785885197206,"(-0.0721, 0.721]",0.8888732302853674,"(8800004.8, 11000004.75]"
3680,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6365999999999999,48000000.0,0.22228236798000706,"(-0.0721, 0.721]",0.21219760231333032,"(46200003.95, 48400003.9]"
3682,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6365999999999999,48000000.0,0.22228236798000706,"(-0.0721, 0.721]",0.21219760231333032,"(46200003.95, 48400003.9]"
3689,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6428,50000000.0,0.22200337757217936,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
3709,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6428,50000000.0,0.22200337757217936,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
3715,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6323,110000000.0,0.22247586132737138,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
3760,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6355,50000000.0,0.22233186627816998,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
3764,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.64,48000000.0,0.22212937324023058,"(-0.0721, 0.721]",0.21219760231333032,"(46200003.95, 48400003.9]"
3766,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.64,48000000.0,0.22212937324023058,"(-0.0721, 0.721]",0.21219760231333032,"(46200003.95, 48400003.9]"
3769,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6355,50000000.0,0.22233186627816998,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
3771,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6323,110000000.0,0.22247586132737138,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
3784,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6324000000000001,50000000.0,0.22247136148208382,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
3786,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6324000000000001,50000000.0,0.22247136148208382,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
3804,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.637,25000000.0,0.22226436859885684,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
3806,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.637,25000000.0,0.22226436859885684,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
3809,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6397999999999999,25000000.0,0.22213837293080566,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
3810,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.64185,40000000.0,0.22204612610241103,"(-0.0721, 0.721]",0.3546556292548118,"(39600004.1, 41800004.05]"
3813,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6397999999999999,25000000.0,0.22213837293080566,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
3814,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.64185,40000000.0,0.22204612610241103,"(-0.0721, 0.721]",0.3546556292548118,"(39600004.1, 41800004.05]"
3815,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6518,38000000.0,0.2215983914963005,"(-0.0721, 0.721]",0.3902701359901822,"(37400004.15, 39600004.1]"
3816,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6518,23000000.0,0.2215983914963005,"(-0.0721, 0.721]",0.65737893650546,"(22000004.5, 24200004.45]"
3817,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6512,38000000.0,0.22162539056802574,"(-0.0721, 0.721]",0.3902701359901822,"(37400004.15, 39600004.1]"
3818,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6518,38000000.0,0.2215983914963005,"(-0.0721, 0.721]",0.3902701359901822,"(37400004.15, 39600004.1]"
3821,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6518,23000000.0,0.2215983914963005,"(-0.0721, 0.721]",0.65737893650546,"(22000004.5, 24200004.45]"
3827,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6512,38000000.0,0.22162539056802574,"(-0.0721, 0.721]",0.3902701359901822,"(37400004.15, 39600004.1]"
3828,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6512,7000000.0,0.22162539056802574,"(-0.0721, 0.721]",0.942294990388423,"(6600004.85, 8800004.8]"
3830,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6512,80000000.0,0.22162539056802574,"(-0.0721, 0.721]",0.3576345054525956,"(79200003.2, 81400003.15]"
3831,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6518,7000000.0,0.2215983914963005,"(-0.0721, 0.721]",0.942294990388423,"(6600004.85, 8800004.8]"
3832,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6512,80000000.0,0.22162539056802574,"(-0.0721, 0.721]",0.3576345054525956,"(79200003.2, 81400003.15]"
3834,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6512,7000000.0,0.22162539056802574,"(-0.0721, 0.721]",0.942294990388423,"(6600004.85, 8800004.8]"
3835,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6518,80000000.0,0.2215983914963005,"(-0.0721, 0.721]",0.3576345054525956,"(79200003.2, 81400003.15]"
3836,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6518,4000000.0,0.2215983914963005,"(-0.0721, 0.721]",0.9957167504914786,"(2200004.95, 4400004.9]"
3837,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6518,48000000.0,0.2215983914963005,"(-0.0721, 0.721]",0.21219760231333032,"(46200003.95, 48400003.9]"
3840,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6518,80000000.0,0.2215983914963005,"(-0.0721, 0.721]",0.3576345054525956,"(79200003.2, 81400003.15]"
3841,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6518,48000000.0,0.2215983914963005,"(-0.0721, 0.721]",0.21219760231333032,"(46200003.95, 48400003.9]"
3851,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6462,100000000.0,0.22185038283240288,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
3853,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6462,100000000.0,0.22185038283240288,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
3854,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,830000.0,0.22218562130632485,"(-0.0721, 0.721]",1.0521657436670406,"(-219994.995, 2200004.95]"
3856,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,600000.0,0.22218562130632485,"(-0.0721, 0.721]",1.056261411941608,"(-219994.995, 2200004.95]"
3857,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,2000000.0,0.22218562130632485,"(-0.0721, 0.721]",1.031331257226849,"(-219994.995, 2200004.95]"
3858,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,550000.0,0.22218562130632485,"(-0.0721, 0.721]",1.0571517746099923,"(-219994.995, 2200004.95]"
3862,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,7000000.0,0.22218562130632485,"(-0.0721, 0.721]",0.942294990388423,"(6600004.85, 8800004.8]"
3863,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,680000.0,0.22218562130632485,"(-0.0721, 0.721]",1.0548368316721934,"(-219994.995, 2200004.95]"
3864,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,7000000.0,0.22218562130632485,"(-0.0721, 0.721]",0.942294990388423,"(6600004.85, 8800004.8]"
3865,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,2000000.0,0.22218562130632485,"(-0.0721, 0.721]",1.031331257226849,"(-219994.995, 2200004.95]"
3866,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,6000000.0,0.22218562130632485,"(-0.0721, 0.721]",0.9601022437561082,"(4400004.9, 6600004.85]"
3867,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,400000.0,0.22218562130632485,"(-0.0721, 0.721]",1.0598228626151451,"(-219994.995, 2200004.95]"
3868,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,300000.0,0.22218562130632485,"(-0.0721, 0.721]",1.0616035879519137,"(-219994.995, 2200004.95]"
3869,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,2000000.0,0.22218562130632485,"(-0.0721, 0.721]",1.031331257226849,"(-219994.995, 2200004.95]"
3871,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,3000000.0,0.22218562130632485,"(-0.0721, 0.721]",1.0135240038591637,"(2200004.95, 4400004.9]"
3872,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,2000000.0,0.22218562130632485,"(-0.0721, 0.721]",1.031331257226849,"(-219994.995, 2200004.95]"
3873,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,3000000.0,0.22218562130632485,"(-0.0721, 0.721]",1.0135240038591637,"(2200004.95, 4400004.9]"
3874,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,6000000.0,0.22218562130632485,"(-0.0721, 0.721]",0.9601022437561082,"(4400004.9, 6600004.85]"
3887,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6518,4000000.0,0.2215983914963005,"(-0.0721, 0.721]",0.9957167504914786,"(2200004.95, 4400004.9]"
3895,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.6518,7000000.0,0.2215983914963005,"(-0.0721, 0.721]",0.942294990388423,"(6600004.85, 8800004.8]"
3898,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,300000.0,0.22218562130632485,"(-0.0721, 0.721]",1.0616035879519137,"(-219994.995, 2200004.95]"
3914,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.62125,50000000.0,0.22297309423164488,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
3915,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,550000.0,0.22218562130632485,"(-0.0721, 0.721]",1.0571517746099923,"(-219994.995, 2200004.95]"
3916,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,600000.0,0.22218562130632485,"(-0.0721, 0.721]",1.056261411941608,"(-219994.995, 2200004.95]"
3917,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,680000.0,0.22218562130632485,"(-0.0721, 0.721]",1.0548368316721934,"(-219994.995, 2200004.95]"
3918,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,830000.0,0.22218562130632485,"(-0.0721, 0.721]",1.0521657436670406,"(-219994.995, 2200004.95]"
3919,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,7000000.0,0.22218562130632485,"(-0.0721, 0.721]",0.942294990388423,"(6600004.85, 8800004.8]"
3920,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.63875,7000000.0,0.22218562130632485,"(-0.0721, 0.721]",0.942294990388423,"(6600004.85, 8800004.8]"
